Sample,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
pogo,310438.5938,274578.8125,246272.6563,232871.1563,236890.1563,256063.4688,285455.8125,319950.0625,355679.0938,390158.4375,421773,449330,471976.2813,489258.875,500994.25,507047.9375,507106.8125,500833.5625,488343.3438,470628.8125,449703.2188,428284.8438,409249.375,395052.25,387285.0938,386386.75,391539.7188,400943.3438,412421.5,424228.375,435622.1563,446933.875,459220.9063,473751.4375,491604.7188,513468.375,539581.25,569675.5625,603008.625,638543.8125,675219.75,712275.5625,749393.1875,786633.8125,824256.4375,862464.4375,901263.125,940395.375,979225.125,1016510.188,1050240.75,1077942.375,1097730.5,1109669.75,1116414.625,1122250.75,1130868.375,1143301,1157435.5,1169387.625,1175632.25,1174507.625,1166426.75,1153081.125,1136417.75,1117941.25,1098530,1078591.25,1058372.25,1038190.063,1018489.063,999743.9375,982233.5,965864.75,950194.5625,934631,918767,902528.5625,885953.0625,868383.9375,847293.6875,817279.625,770290.25,697941.3125,595794.0625,467697.4063,327147.0938
pogo,251405.2344,222361.6719,195097.4063,176386.8438,170219.0781,176851.7656,193694.0469,217181.0313,244325.7969,273283.8438,303114.5313,333215.7188,362818.375,390642.9063,414828.4063,433165.9063,443754.4375,445821.0938,440303.7188,429660.2188,416983.9688,404872.125,394755.0938,386952.125,381242.5313,377454.1875,375720.4063,376409.6563,379930.9375,386497.6875,395878.6563,407341.3125,419880.5,432709.4063,445771,459768.75,475828,494979.6875,517930.9375,545104.375,576753.0625,612892.25,653128.9375,696629.3125,742320.375,789268.3125,836910.375,885008.875,933244.5625,980698.125,1025479.375,1064882.5,1096371.75,1119023.75,1134475.625,1146499.125,1159050.75,1174026.375,1190212.375,1204066.125,1211738,1210934.5,1201666.75,1185816.5,1166066.625,1144815.625,1123460.25,1102296,1080976.25,1059294,1037733.063,1017425.375,999504.8125,984405.125,971629.4375,960071.9375,948629.625,936546.6875,923176.0625,907133.25,885166.3125,851420.75,798020.25,717587,607327.125,472753.125,328350.3438
pogo,222960.3906,191433.5313,168155.6719,159352.1406,166480.0313,186644.5469,214854.2813,246337.9688,277704.5,306863.9063,332510.8438,353796.1875,370323.6875,382309.25,390632.375,396657.6875,401821.4375,407223.7188,413342.5625,420089.4063,427038.9688,433760.9063,440075.4063,446085.0938,451944.6563,457488.6875,462005.375,464402.8438,463856.75,460495.9063,455679.625,451597.4375,450438.875,453651.1875,461717.4063,474441.9063,491482.875,512800.6875,538755.875,569999.5625,607183.125,650662.4375,700183.125,754715.6875,812451.0625,871091.6875,928377.5,982604.8125,1032835.938,1078481,1118632.625,1151619.125,1175591.25,1189875.75,1196176.625,1198383.25,1200844.625,1206163.25,1214062.75,1222007.625,1226875.625,1226455.375,1220006,1207977,1191509.75,1172038.75,1151045.125,1129793.875,1109129.375,1089431.25,1070773.25,1053163.375,1036674.938,1021394.563,1007278.813,994060.25,981268.875,968218.5625,953824.9375,936068.9375,911254.125,873498.375,815310.875,729928.4375,615173.9375,477022.25,330188.4063
pogo,254784.7813,221633.0156,194137.0625,179789.7813,181899.7344,198910.9063,225961.0781,257375.1875,288678.4375,317334.6563,342407.3125,363901.3438,382261.5,398202,412364.4063,424917.4688,435377.2188,443039.4688,447779.9063,450422.7813,452270.5,454184.5625,456127.0313,457742.9688,459266.9375,461716.75,465937.8438,471325.1875,475547.5938,475838.75,471077.6875,463094.0938,456301.5625,455851.8438,465571.9688,486772,518276,557327.625,600675.6875,645543,690234.25,734529.625,779664.125,827769.75,880818,939403.875,1001808.938,1063832.375,1119520.625,1162671.5,1188629.25,1195784.75,1186335.875,1166030.125,1142809.125,1124513.75,1116340.75,1119190.5,1129829.625,1142779.25,1152759.25,1156406.375,1152673.625,1142341.25,1127183.625,1109259.25,1090339.375,1071580.625,1053475.875,1036121.688,1019589.813,1004133.938,990075.25,977398.4375,965451.375,953026.3125,938914.3125,922512.375,903889.0625,882900.8125,857630.6875,823112.25,771600.125,695133.125,589921,460445.3438,320430.625
buffer,258592.375,251348.75,252320.0938,262132.875,278257,296343.4688,312212.75,323271.6563,328806.0625,329404.5938,326164.0938,320172.5625,312341.9375,303408.9063,293905.4063,284084.6875,273896.7188,263109.6875,251545.1719,239295.1875,226783.9219,214658.875,203598.9531,194148.6875,186628.25,181104.0156,177392.4844,175093.3281,173674.1563,172600.6875,171466.0938,170069.7188,168405.0938,166593.9063,164799.375,163158.2188,161733.6406,160490.0156,159297.3125,157975.5,156374.7813,154465.375,152382.1406,150397.1406,148814.9219,147851.0781,147540.8281,147731.3906,148141.2031,148443.0781,148341.0938,147641.5313,146329.9531,144638.2813,143002.4219,141881.3125,141498.625,141681.2969,141927.2969,141663.4531,140532.1094,138523.7969,135924.375,133141.6719,130536.5781,128320.5313,126535.4766,125093.2344,123835.5625,122598.2344,121257.7734,119750.5391,118067.2891,116223.1797,114228.6797,112069.1641,109702.75,107062.9688,104059.6172,100551.2656,96291.38281,90868.4375,83712.82031,74258.60938,62277.29688,48241.80859,33455.5625
buffer,285075.125,279297.0938,281041.5,290698.0625,305838,322451.6875,336743.875,346393.9688,350794.9063,350528.3438,346661.4063,340300.3438,332409.0625,323750.4688,314790.1563,305653.375,296222,286359.3125,276113.5625,265756.125,255642.4844,246039.375,237061.5313,228719.1719,221004.5938,213918.25,207444.4375,201520.1719,196062.7813,191008.4844,186333.3281,182038.1406,178134.6563,174653.3438,171667.5625,169278.5781,167575.4531,166585.7344,166257.5625,166486.1719,167152.7344,168143.125,169340.7813,170622.0313,171850.7188,172895,173637.5625,173977.5625,173814.9844,173021.875,171439.2344,168943.5313,165603.7188,161842.7656,158453.0156,156356.7656,156178.0625,157862.25,160604.5469,163144.1563,164275.8281,163303.5,160249.4844,155781.9063,150932.8594,146725.2656,143837,142403.6875,142047.3281,142094.9844,141879.4844,140974.3594,139270.9688,136915.9688,134170.0469,131270.8594,128347.3438,125401.8203,122330.3516,118920.6563,114787.9609,109288.9531,101543.2266,90691.99219,76387.49219,59271.37891,41086.29297
buffer,281347.4063,277098.8125,280659.1875,291953.4375,308128.0625,324896.7188,338375.5313,346340,348449.5313,345678.0313,339538.0625,331481.0625,322603.875,313556.1563,304566.2188,295552,286322.5313,276786.9063,267091.0938,257577.5156,248623.0938,240473.0781,233163.0938,226556.8438,220438.0313,214585.8438,208820.1406,203024.2656,197170.3438,191343.7344,185738.5,180606.0625,176179.1094,172604.1094,169935.3594,168174.2188,167310.2344,167329.625,168169.5156,169678.25,171608.3438,173666.9219,175579.4531,177138.3281,178213.6875,178728.8125,178619.5313,177783.3281,176058.75,173249.2969,169200.9063,163922,157682.5469,151034.1406,144696.375,139341.8906,135395.25,132959.4063,131897.1719,131978.75,132975.9063,134684.3281,136909.7031,139474.625,142221.4375,144985.75,147541.9375,149575.875,150733.3594,150719.9688,149413.7344,146916.7656,143518.5156,139590.4531,135463.4844,131354.5,127354.6406,123464.8906,119613.4453,115619.7266,111102.8984,105405.0156,97643.45313,86984.5,73107.03906,56636.64844,39231.74609
buffer,279190.8125,277823.2188,282160.2188,291939.5625,305000.7188,318150.125,328372.7188,333782.2813,333942.2813,329627.4688,322269.2813,313380.9063,304117.8438,295079.9063,286332.25,277584.5,268448,258650.5313,248170.5156,237274.4219,226459.2813,216325,207370.4531,199793.2969,193412.3125,187780.2188,182443.9531,177178.8594,172051.3438,167301.75,163140.3125,159616.2031,156619.7656,153993.7969,151647.4688,149614.3125,148016.7969,146988.6719,146600.9063,146839.2813,147622.8906,148838.3906,150362.9844,152070.5781,153832.2344,155512.4375,156968.25,158050.1875,158598.2656,158443,157429.9688,155479.875,152685.5,149390.7031,146167.4844,143648.1563,142277.5156,142134.1719,142921.5,144129,145239.1563,145872.4063,145840.9688,145144.5781,143939.9063,142471.9844,140960.1875,139489.6719,137973.9063,136219.9531,134062.4844,131479.5313,128615.1797,125703.1172,122935.9609,120367.2344,117897.9375,115345.7656,112519.1719,109224.625,105174.3203,99866.39844,92571.28125,82547.57813,69475.60156,53902.29297,37370.14063
